Name	mz	rtime	Cel_pure_1-B,1_01_21144	Cel_pure_1-B,1_01_21149	Cel_pure_1-B,1_01_21154	Cel_pure_1-B,1_01_21159	Cel_pure_1-B,1_01_21164
Cluster_08514	541.2762925	21.32025648	782.4728394	1083.441772	771.1965332	1004.774414	977.1600342
Cluster_08521	541.4004463	41.64533333	1703.974609	1762.69873	1818.901367	2117.568848	1985.541992
Cluster_08523	542.1581431	24.58381667	877.5858765	874.5149536	1027.384766	921.1315918	930.7039185
Cluster_08524	542.1723745	25.48404442	577.6914063	685.071106	912.2460938	1179.93335	1246.591187
Cluster_08525	542.2265699	24.58381667	1428.521729	1504.079956	1506.341187	1519.157959	1619.60144
Cluster_08527	542.2747457	24.16102294	1574.120117	1532.583618	1428.008911	1466.825684	1619.473145
Cluster_08529	542.3218899	26.14124959	9314.182617	9619.385742	8211.798828	7143.13623	6660.374023
Cluster_08531	542.3245349	24.58627479	790006.125	785136	758609.75	814475.875	821145.125
Cluster_08532	542.3220128	25.59612533	6138.598145	5937.326172	5351.848633	4792.913086	5490.284668
Cluster_08536	542.3244655	24.16089081	769771.0625	700158.3125	615810.8125	698268.1875	736888.125
Cluster_08537	542.4657754	24.1622567	14696.56348	13318.60156	12016.05469	13182.96191	15952.67285
Cluster_08538	542.4658145	24.58705398	15754.44336	16024.24512	15872.93359	16775.34961	18910.95313
Cluster_08539	542.4783409	41.76307317	4323.82959	4444.334473	4286.730469	4689.404297	4687.120117
Cluster_08540	542.4779244	37.9013243	1456.718018	1847.124023	1669.581665	1644.353638	1823.693237
Cluster_08543	542.4763833	39.86348098	844.5309448	856.2616577	767.6977539	604.0151978	771.239624
Cluster_08545	542.51381	42.18572237	534.9076538	783.9760132	644.7705688	628.0848999	727.0683594
Cluster_08563	543.313237	8.709811693	3582.449951	3588.405273	3189.512939	3685.808105	4009.172363
Cluster_08566	543.3218075	8.709094432	1457.255615	1687.099609	1852.30957	1689.938354	1373.96582
Cluster_08568	543.3652895	45.30470172	1953.151733	1902.455566	1996.246582	2178.557617	2217.036621
Cluster_08571	543.3825456	36.10907483	7124.059082	7176.221191	6860.904297	7428.448242	7561.461426
Cluster_08573	543.3857605	10.0037858	898.0830688	844.3179321	741.0107422	727.7808838	811.0595093
Cluster_08577	543.5095362	28.41920894	9510.614258	9964.105469	10488.13672	11201.5752	11809.24512
Cluster_08579	544.1716527	18.78923722	2289.474854	2332.4104	2785.224854	2333.128418	2242.511963
Cluster_08580	544.1881537	26.97080778	1460.283691	1745.26709	1406.932739	1599.1698	1653.732544
Cluster_08584	544.2674252	24.84422536	51061.32031	52835.07422	50497.07813	52832.85938	56808.54297
Cluster_08586	544.2675671	24.23760607	80749.03906	86449.1875	77268.57031	78294.75	85227.22656
Cluster_08590	544.2852058	24.26593333	1269.092163	2195.450195	2848.39624	2373.720459	2470.778076
Cluster_08591	544.3183719	1.610628655	621.4860229	562.0064697	527.1243896	584.65448	603.751709
Cluster_08592	544.3375216	27.65857709	5035.743652	4673.478027	4087.264404	3624.571777	4017.033447
Cluster_08594	544.3401651	25.21716006	141140.8281	126974.6328	112167.1797	121176.8906	129650.2969
Cluster_08595	544.3376447	28.22446857	26907.71094	24088.7207	22094.23828	20785.30664	22124.7207
Cluster_08597	544.3400663	25.6869599	280519.125	259652.0469	239795.4063	245575.1563	267187.0313
Cluster_08598	544.3401045	26.13074212	120793.5859	118883.5156	114240.2188	128400.5234	135821.8125
Cluster_08601	544.3700519	13.01053618	1684.723267	1593.664307	1424.503296	1393.261719	1394.971924
Cluster_08605	544.3672572	28.16991601	827.487915	743.9874878	722.1608276	678.0270996	691.8616943
Cluster_08606	544.3931776	26.13271463	1691.144409	1543.072876	1597.849976	1571.698853	1833.779785
Cluster_08610	545.1123307	1.5317218	685.6359863	738.2277222	800.828186	780.7393799	670.3233032
Cluster_08611	545.1610191	18.78393808	3993.642822	3985.288086	3910.061035	4210.327637	4332.665039
Cluster_08612	545.1678447	1.417666828	1943.079102	2030.752441	1918.356812	1749.211548	1759.892944
Cluster_08613	545.1750757	1.969043753	658.0161743	707.9632568	517.2146606	620.4733276	672.0102539
Cluster_08620	545.3874782	37.94881073	13287.87695	13643.70898	12670.2998	13166.01074	13696.51367
Cluster_08622	545.4868201	25.87410986	45826.1875	36926.69141	26460.41992	21054.51758	19731.34766
Cluster_08624	545.4920398	43.85596948	683.295105	757.2648315	765.3370972	927.4880371	867.1619263
Cluster_08628	546.2093181	13.62152949	2236.994385	2166.352295	2113.520264	2107.61792	2335.788574
Cluster_08629	546.2710737	25.95963709	5262.925293	5291.303711	4298.779297	4735.813477	3931.213623
Cluster_08632	546.2827372	26.70027891	6162.740234	6511.135254	6120.223633	5993.964844	6521.383301
Cluster_08637	546.3056814	23.53040735	1031.050659	2482.727051	2527.303955	2631.901367	2621.984375
Cluster_08638	546.2969128	25.96145998	2259.216309	2106.841553	2442.710449	2056.411865	1779.744995
Cluster_08642	546.3537166	28.09139133	1221.944702	1123.186279	1042.223877	991.3032837	1047.629761
Cluster_08644	546.347984	14.05581626	633.4254761	562.6859741	745.7333374	812.874939	635.6194458
Cluster_08647	546.3559025	27.31444228	145790.6563	144182.5156	147015.7969	150654.2969	157371.5625
Cluster_08649	546.355953	26.84640762	84554.25781	79547.66406	73968.54688	75293.17969	86048.54688
Cluster_08650	546.3531561	31.18305978	8795.329102	8228.164063	8358.291992	7211.232422	8333.882813
Cluster_08651	546.3537166	28.09139133	1221.944702	1123.186279	1042.223877	985.274353	1047.629761
Cluster_08653	546.3631401	45.26597447	1471.291016	1414.636353	1312.872314	1423.503052	1414.111572
Cluster_08655	546.3512518	43.05121054	602.501709	785.9129028	789.5041504	604.538208	633.4279175
Cluster_08656	546.3541081	25.21723418	3711.70752	3339.28833	4023.442139	3299.448242	3365.559082
Cluster_08659	546.3787747	43.88942205	1740.332275	1674.061157	1699.482056	1747.307983	1941.284546
Cluster_08660	546.3808994	42.56335467	627.2285156	599.2789307	619.2379761	626.4679565	709.1263428
Cluster_08661	546.3723505	31.34649461	680.8609619	641.977417	760.2348022	641.0810547	825.7661743
Cluster_08662	546.3784314	43.88942205	1740.332275	1674.061157	1699.482056	1747.307983	1941.284546
Cluster_08670	547.3107119	1.613724136	583.9644165	616.581665	553.2090454	505.7284546	529.6449585
Cluster_08672	547.3859129	41.36642654	770.2971802	831.9490356	900.1657104	1043.812744	1240.306763
Cluster_08673	547.3765479	26.84396914	1921.867798	1769.533936	1968.884888	1905.931274	2149.460449
Cluster_08676	547.402811	37.4477607	22116.16992	19442.70117	19364.42188	21461.45117	21603.05273
Cluster_08680	547.4329952	41.76663343	942.4169922	912.1925659	874.1660156	927.4624634	1059.632446
Cluster_08681	547.4200215	37.44709084	2017.101929	2266.555176	2804.277344	2409.762207	2398.471924
Cluster_08686	547.5085341	44.0221054	4857.032715	4737.456543	5107.52832	5544.713867	5862.73584
Cluster_08687	547.5080935	37.45384008	2326.721191	1695.328613	1455.283936	1570.940918	1747.654785
Cluster_08689	547.5082853	45.34775235	967.1769409	1021.155396	1115.301636	1321.746826	1432.166016
Cluster_08690	547.5084286	44.66235186	1736.662476	1814.146851	1894.461548	1930.964844	2263.658691
Cluster_08693	547.5143749	37.4536322	1523.290039	1118.627197	993.8573608	1144.481079	1175.347046
Cluster_08696	548.2978268	27.2346787	5821.05957	5718.462402	4500.158203	4108.722656	3897.771729
Cluster_08701	548.3266873	11.84033717	1700.898193	1815.509521	1896.139771	1720.492554	1679.651611
Cluster_08702	548.3593559	13.41046757	19740.92383	18835.15625	17535.07422	18756.41016	18490.97656
Cluster_08705	548.3575923	43.05049419	1686.461914	1641.908447	1666.479492	1711.297852	1661.514893
Cluster_08706	548.3578869	44.01827642	1764.831177	1429.820068	1391.76355	1405.482544	1668.77832
Cluster_08707	548.3579703	45.87530325	1169.213867	1032.074707	1218.824219	1219.194336	1271.243774
Cluster_08708	548.3641383	13.40717958	16405.38281	16523.91406	15310.65332	16263.53711	15620.94629
Cluster_08709	548.3713751	28.66137133	47500.78516	42443.35547	38364.16016	42299.94922	43490.60156
Cluster_08710	548.3715315	29.23959387	110930.1094	103930.5156	103536.7422	114558.0859	117891.3125
Cluster_08711	548.3798371	13.40902696	1165.689453	1332.624634	1393.74292	1248.7323	1382.568237
Cluster_08721	549.2507333	1.599067128	837.0240479	811.5040283	776.6692505	860.9742432	728.7872314
Cluster_08723	549.2671528	45.47967575	1451.256104	1342.808472	968.2483521	1382.102539	1337.359253
Cluster_08725	549.3148067	28.2078193	4362.956055	4145.28125	4609.423828	5204.638672	6232.691895
Cluster_08726	549.32329	28.2099255	2021.995361	2069.512451	2306.167969	2447.567871	2367.929932
Cluster_08727	549.3562031	1.971743154	1492.060181	1311.835815	1240.446289	1043.796753	1042.469727
Cluster_08730	550.1634973	2.824177985	13837.62988	14476.87598	17702.07813	20409.0332	24887.82422
Cluster_08735	550.2721495	27.6722702	1576.56897	918.8676147	891.4942627	766.8477173	568.1016846
Cluster_08739	550.3462031	1.970917834	1452.341431	1220.108521	970.0126953	1014.289734	952.7515259
Cluster_08741	550.3316399	12.61527615	1331.287842	1460.114014	1392.952637	1343.25354	1443.512085
Cluster_08742	550.3863415	31.11059532	4428.176758	3984.434326	4019.619141	4013.82959	4208.41748
Cluster_08743	550.3873233	31.8219483	23998.5	23333.4668	25090.83984	26723.63867	26419.64844
Cluster_08746	550.3877037	29.23918538	1895.465454	2358.04126	2384.844238	2106.044434	2225.86377
Cluster_08747	550.4103328	45.48091164	7439.040527	7889.287598	7559.991699	8937.986328	8569.442383
Cluster_08748	550.3965561	31.10843134	1553.89209	1768.167969	1784.395874	1662.927246	1517.69104
Cluster_08754	550.5195447	42.46081779	567.9972534	674.0567017	594.8369751	638.2141724	673.2259521
Cluster_08758	551.1832839	2.822062549	734.7788086	909.6028442	943.791748	1185.550415	1356.400757
Cluster_08762	551.3327399	43.8913329	1166.96228	965.6688232	998.5563965	1226.700684	1128.570801
Cluster_08766	552.1965203	41.64533333	1274.944336	1269.266479	1194.443726	1204.148682	1513.943726
Cluster_08767	552.1965104	41.68020397	1375.978149	1461.106689	1382.591553	1371.10144	1694.814453
Cluster_08776	552.3039782	10.33409739	714.5119629	745.2045288	695.4960327	615.9594116	908.729187
Cluster_08783	552.3501989	34.94770239	767.1477661	931.7631836	814.0795898	1101.921753	1005.629028
Cluster_08785	552.4029707	36.1606533	1572.571533	2155.902832	2327.536865	2243.504395	2936.03833
Cluster_08788	552.5360046	42.12375187	2728.59082	2505.857666	2360.996338	2976.013916	3000.648926
Cluster_08790	553.1071089	1.44972366	979.9014893	926.9632568	889.2825928	858.4280396	919.2874146
Cluster_08792	553.2096456	26.96901243	983.701355	1104.40918	979.0460205	1329.011719	1286.949219
Cluster_08793	553.2134476	26.96952854	818.788269	910.0216675	900.081604	1104.636108	1108.574341
Cluster_08798	553.3134371	44.02381204	2660.274902	2385.292969	2275.577393	2390.730469	2492.975098
Cluster_08799	553.3132726	45.86976016	1616.544312	1501.190063	1470.173218	1290.830811	1396.119995
Cluster_08803	553.3139526	45.86976016	1616.544312	1501.190063	1470.173218	1239.234863	1396.119995
Cluster_08804	553.36418	36.95184595	2952.803467	2672.258301	2190.90918	2790.665527	2631.733887
Cluster_08807	553.367294	36.95240609	2670.561279	2514.272217	2056.782715	2549.282715	2405.472412
Cluster_08809	553.3902751	44.10551064	204423.0469	211394.5781	205813.6719	232422.8906	266068.2813
Cluster_08812	553.4362859	44.10552097	2918.409424	3074.568115	3330.549072	3517.66748	3761.355957
Cluster_08814	553.4571028	43.70373803	592.8791504	632.449707	614.9219971	787.3079224	826.6299438
Cluster_08815	553.4866772	41.88449195	1728.314941	1470.843994	1383.640503	1650.450684	1573.082275
Cluster_08822	554.1753502	36.46914277	1284.455322	1041.817139	1057.313721	1106.145874	1028.292847
Cluster_08823	554.1961936	23.34689295	868.2258911	774.5339355	887.8880615	755.0615845	827.5889893
Cluster_08831	554.3324364	43.05005268	6059.638672	5170.745117	5494.068359	5521.609375	5954.757324
Cluster_08832	554.3321841	44.48649802	2616.534668	2401.41748	2340.376465	2524.647705	2550.999512
Cluster_08834	554.4778033	39.94634682	4321.507813	3314.668213	3234.667236	3808.526855	3897.802002
Cluster_08836	554.4784792	38.22330439	787.7296753	675.8493042	537.8619995	927.3171387	702.9086914
Cluster_08844	555.3494875	10.66578684	1489.810425	1412.634521	1229.05249	1284.153564	1349.25647
Cluster_08846	555.3524034	20.61815161	4160.822266	4220.304199	4093.061035	4174.870605	4111.664551
Cluster_08848	555.3655849	45.4778923	5836.464355	5587.70459	5435.512695	6358.807617	5906.675781
Cluster_08850	555.35775	10.56026556	654.2750244	678.2796021	630.9768066	517.3277588	659.8707275
Cluster_08851	555.35775	10.66724771	666.8876953	688.2246094	720.5185547	564.3590698	754.4060059
Cluster_08853	555.4114832	44.10388758	2172.23877	2308.837158	2630.209473	2468.863281	2826.605957
Cluster_08857	556.1316819	1.515824103	3440.734131	3241.476318	3130.556396	3143.240234	3200.408691
Cluster_08858	556.1373131	1.516898019	3540.656982	3588.39624	3324.945313	3356.951416	3613.17334
Cluster_08859	556.1460907	1.517052172	1754.445435	2021.808838	1987.162842	1815.994873	1928.897705
Cluster_08863	556.2244005	28.54329608	1835.588623	1637.071533	1775.065674	1716.092407	1738.184937
Cluster_08865	556.2313373	28.54420801	1043.221313	1097.314819	1265.848633	1085.846558	1144.800171
Cluster_08866	556.3473421	44.00804036	1557.894409	1333.716064	1259.831665	1413.458008	1476.138672
Cluster_08867	556.4935353	40.2440362	1230.976074	1002.274963	1032.724365	1310.995483	1261.092285
Cluster_08868	556.4934596	40.75701926	1412.146362	1248.043091	1249.621582	1293.400391	1346.358643
Cluster_08884	557.2956996	10.57130012	995.9642944	891.5559692	806.4754028	867.1248779	746.9125977
Cluster_08894	557.3977947	38.0772938	2531.757324	3036.414551	3115.822266	3254.740234	3752.988525
Cluster_08896	557.4095848	14.58690288	2440.775635	2126.887451	2429.550537	2702.154785	2620.469727
Cluster_08899	557.4900229	44.02532473	1076.23291	901.9249268	1077.289795	952.0102539	1109.036987
Cluster_08901	557.492642	44.02297015	950.105957	756.7219238	1077.289795	916.3469849	947.3037109
Cluster_08904	558.202654	28.28406789	913.6260376	881.7072754	804.4291382	899.6168213	888.7807007
Cluster_08905	558.2151698	6.852610921	3120.839355	3086.333984	2884.383057	2870.67334	2827.251221
Cluster_08908	558.2235865	28.53999259	632.3011475	627.7437744	585.005188	615.487915	629.3245239
Cluster_08909	558.2218717	6.852878753	1997.28418	1957.281128	2254.917236	1909.775391	1743.424805
Cluster_08916	558.3524555	30.35719222	4039.091064	3844.301025	3971.253662	3441.352783	3527.476318
Cluster_08921	559.1257821	4.448482194	1014.460632	1150.709839	1159.059448	1305.729736	1331.735107
Cluster_08927	559.287146	43.05005845	1467.233154	1445.251465	1388.418701	1504.122437	1606.987183
Cluster_08929	559.2874011	44.48622617	1148.485352	978.1776733	977.7615356	1202.860107	1167.061157
Cluster_08932	559.2988286	26.15416341	874.8093262	1129.882202	991.1480103	1233.84021	1060.052002
Cluster_08933	559.2982619	25.64064146	783.6079102	742.2957764	712.5419922	803.6365967	1109.553223
Cluster_08935	559.3239836	12.83029955	995.1901855	1097.287598	931.0040283	1022.643738	1085.858521
Cluster_08936	559.3291007	37.48953366	2717.553955	2393.976563	2160.006836	2228.661133	2552.6521
Cluster_08939	559.3662311	40.38759785	8695.606445	9163.895508	8767.487305	9551.691406	9874.09082
Cluster_08943	559.5060561	44.31100554	2127.183594	2077.064209	2091.052734	1921.181885	2142.754883
Cluster_08948	560.2823681	19.00889492	1649.362671	1570.175049	1723.294312	1606.272705	1674.41687
Cluster_08953	560.3098694	28.19448934	1060.325317	1123.601318	1106.032715	1059.308472	1168.137939
Cluster_08954	560.3139398	1.606028771	750.1207886	725.8470459	781.8161011	781.0153198	631.8734741
Cluster_08957	560.3180366	28.19271646	594.5205688	673.6172485	724.4161987	706.0198364	689.5842285
Cluster_08959	560.368426	32.88941719	2235.704834	3124.885498	4615.118164	3948.887451	4984.713867
Cluster_08963	560.3614258	37.4810013	1075.681396	1200.529907	1220.245483	1078.307251	985.3555298
Cluster_08973	561.1624723	20.9410626	1112.762329	938.7904053	966.4505615	1058.12085	1111.700806
Cluster_08974	561.2073716	14.06034902	3493.024658	3602.776123	3288.379395	3596.760498	3615.667236
Cluster_08984	561.4489475	40.68656074	609.2565308	717.6618042	800.00177	887.5389404	989.1697998
Cluster_08985	561.4604108	25.87369798	11310.53613	13166.10059	13487.56445	13189.94531	15045.07227
Cluster_08987	561.4854089	42.14425917	823.4262085	719.7406006	712.5111694	804.347168	869.2421265
Cluster_08995	562.1724977	19.74641206	1136.330444	1331.151611	1279.967896	1207.533936	1341.951904
Cluster_09000	562.3735769	45.47812563	1454.805786	1572.732056	1378.583008	1420.30835	1418.633789
Cluster_09007	563.2609973	20.95855413	602.7672729	642.8818359	696.9520874	769.8154907	648.1581421
Cluster_09009	563.374956	34.33995512	1678.024292	2208.355469	2421.839111	3179.584473	3179.47998
Cluster_09012	563.4137203	41.61066593	3331.10376	3439.508545	3216.507568	3891.108154	3574.05835
Cluster_09015	563.4668484	41.42770163	978.7527466	869.9098511	735.8343506	550.1992188	569.2694702
Cluster_09016	563.4784843	39.98105	9320.890625	8823.529297	8864.705078	8873.076172	9892.241211
Cluster_09019	564.3060223	24.5774383	17638.79688	17438.67773	15713.70117	15483.47559	17174.31836
Cluster_09020	564.3054205	24.1605484	13561.8623	14228.27539	13192.18164	12935.1709	13476.53027
Cluster_09024	564.3165262	14.68036667	689.1377563	687.7782593	645.9486084	1050.246948	1012.848694
Cluster_09026	564.3887552	45.47917451	775.1134644	887.6651611	918.2007446	1026.757568	959.354187
Cluster_09032	564.4258508	45.26557799	2591.466797	2574.342529	2829.961426	2823.742188	3093.004883
Cluster_09033	564.429938	43.70529541	23504.00586	23773.93555	24982.74805	29094.98047	31753.05664
Cluster_09035	564.4968601	39.95768422	6346.061523	6339.623535	5450.499512	5676.354004	6288.333496
Cluster_09037	564.5354486	44.02329605	9944.033203	9939.219727	10093.12402	11322.32324	12154.5918
Cluster_09039	565.1543713	11.92812068	96673.85156	97824.27344	93370.35938	95163.54688	103649.6719
Cluster_09040	565.1544167	17.30495714	842.6573486	936.2520142	815.4247437	899.1879272	957.9609375
Cluster_09044	565.2285127	1.942540063	1255.018677	1268.446533	1431.443726	1557.440918	1798.000244
Cluster_09046	565.2362503	10.08044091	2696.019287	2273.467285	1687.863647	1538.327515	1384.317017
Cluster_09047	565.2764897	21.891144	1001.402222	1148.77832	1135.192383	1177.818115	1217.768555
Cluster_09051	565.4814653	28.41877129	7092.733398	7382.162598	7647.424316	8333.431641	8196.665039
Cluster_09052	565.4945115	40.5578855	46865.34766	45366.38672	44791.71484	45649.00781	51156.94531
Cluster_09053	565.5047631	28.41978225	2629.971191	2856.442139	3328.258301	2750.208496	2772.283447
Cluster_09055	566.2526267	31.5986924	1722.869019	2249.128662	2473.470947	3041.818359	2842.557617
Cluster_09056	566.2526097	28.54516912	1162.315918	1088.35083	1404.650635	1656.55603	1732.556152
Cluster_09057	566.2518287	24.24512669	853.2243042	1177.849731	1123.278442	1010.459717	1082.39978
Cluster_09058	566.2518287	24.84049124	923.9973145	943.145874	1017.874695	857.0714111	917.9071655
Cluster_09061	566.3217132	25.67951782	5954.1875	6201.07666	5602.638184	5077.684082	5124.321777
Cluster_09062	566.3215855	26.15587794	2778.121094	3153.036133	3089.517578	3118.575439	2827.294922
Cluster_09064	566.3211002	25.2173879	2347.850586	2203.544922	1854.009155	1823.336304	1975.643555
Cluster_09073	566.5223445	37.45074523	11606.19141	8446.03125	7358.591797	8551.249023	8162.818359
Cluster_09074	566.5144145	41.21534513	5119.063477	5277.055664	5021.525391	5568.268555	5913.793945
Cluster_09075	566.510095	40.56117077	14724.24902	15243.82617	15739.16309	15992.67285	15255.83594
Cluster_09076	566.5514358	44.8490985	28536.55078	27572.47656	26549.40234	34049.97266	35613.51953
Cluster_09079	567.1681653	12.09911109	12199.6084	12370.20605	11918.7666	11825.2168	12182.5459
Cluster_09080	567.1699569	12.09891582	12199.6084	12370.20605	11918.7666	11825.2168	12182.5459
Cluster_09082	567.1768694	12.0986635	6055.316406	6480.109375	7298.731934	6962.831055	7011.306152
Cluster_09083	567.2263704	28.27062319	1054.331055	1020.556213	1408.922974	1602.509399	1502.801025
Cluster_09086	567.3291114	45.48055378	2849.749023	2450.160645	2098.701416	2508.240723	2420.329834
Cluster_09090	568.1881351	25.26265947	1099.671143	1305.263306	1164.934082	927.2546387	1123.056885
Cluster_09095	568.2611381	12.15287367	13628.64844	14000.51172	13690.56445	13779.71094	14724.60938
Cluster_09096	568.2614094	13.37168651	26212.5	25186.49805	24402.24219	26547.75781	27514.91797
Cluster_09100	568.2803991	31.58880012	506.3232727	658.7848511	955.8534546	895.5145264	719.4644165
Cluster_09101	568.3112938	44.48611993	1571.054688	1580.147461	1642.737061	1611.06958	1516.671997
Cluster_09104	568.3113294	43.0501915	1451.374634	1343.530029	1305.030518	1271.329712	1450.643677
Cluster_09106	568.3375311	27.29234575	3377.078613	3551.182129	3452.684326	2964.336426	3243.974121
Cluster_09107	568.3367493	26.85107842	1557.985962	1603.654419	1394.681641	1440.074951	1502.965088
Cluster_09112	568.3211701	43.05228468	543.059021	723.9719849	757.6762695	585.9094238	676.0337524
Cluster_09114	568.3386123	45.47959529	633.3152466	528.946106	579.1705933	578.2164307	503.651886
Cluster_09115	568.4568719	31.28926708	6944.077637	9500.43457	8204.15625	8177.84668	7997.030273
Cluster_09116	568.4565913	31.38115	8497.716797	8594.543945	3866.962646	2042.97583	1953.273804
Cluster_09118	568.4567848	39.86580431	599.796936	690.4208984	551.1226807	682.8300171	686.4173584
Cluster_09122	568.530222	43.36336751	5786.305664	5905.141113	5967.910645	6524.963379	7248.562012
Cluster_09123	568.5299131	42.47249575	1051.892212	1186.474731	961.3390503	1087.213501	1541.995117
Cluster_09134	569.2831505	24.58518735	4464.851563	4351.467285	4209.659668	5162.503418	6493.016602
Cluster_09138	569.3809194	45.26596028	2043.199951	1924.427246	1973.578857	2190.861816	2015.389893
Cluster_09140	569.3845489	37.44116401	10722.05469	7759.432129	7274.516113	7265.0625	7770.657715
Cluster_09141	569.3846344	37.81808192	1246.4021	766.9136353	637.5767822	745.5750732	737.621521
Cluster_09142	569.3850439	43.70324906	10848.23145	11232.26367	11295.46582	14010.47852	15450.00977
Cluster_09151	570.2104369	27.68603215	1176.160522	1190.424561	1283.900635	1226.5896	1386.165405
Cluster_09152	570.2398296	30.66843252	1224.655273	1813.237183	1624.917603	1829.126465	1533.211914
Cluster_09156	570.3269025	45.87498748	1159.698242	1300.600342	1347.616699	1295.040161	1319.393433
Cluster_09157	570.3270162	44.01511406	1913.737427	1822.615356	1803.999268	1770.101074	1889.598022
Cluster_09160	570.3528467	29.22045514	2895.471924	2963.168213	3082.875977	2711.439453	3028.526123
Cluster_09163	570.3559136	26.88583889	1382.108154	1600.905518	1520.000977	1654.042358	1675.117676
Cluster_09164	570.3525158	28.64939932	829.6169434	928.1275635	738.9520874	767.2202759	829.0095825
Cluster_09169	570.4727545	40.48435523	1853.655884	1711.37793	2010.016357	2295.496094	2124.287598
Cluster_09171	570.472803	38.23810758	1314.131226	694.5768433	763.4561768	880.9680176	745.4824219
Cluster_09188	571.411097	38.9838157	3291.379883	3528.241455	3392.392822	3221.233398	3438.023193
Cluster_09190	571.4158655	10.64223932	635.6627808	777.5751953	810.2200317	791.7728271	802.84552
Cluster_09194	571.4689961	41.30206389	1379.20752	1354.919189	1355.992554	1671.341919	1702.009766
Cluster_09198	572.1447735	2.826147883	1551.760498	1630.883545	1892.7229	2122.543213	2294.303467
Cluster_09199	572.1554903	2.825289167	687.2971802	825.1824951	879.1436768	978.800415	1023.061523
Cluster_09200	572.1891767	21.98175502	10655.03125	12387.53711	11940.30078	11399.70996	12749.73926
Cluster_09201	572.201389	27.68242275	757.4976807	707.4495239	740.7838135	773.9442139	605.8596191
Cluster_09208	572.2825489	18.82575896	1536.348511	1570.00708	1573.928223	1385.499146	1613.285889
Cluster_09212	572.3684106	31.7895148	1050.670288	824.8369141	844.0368652	868.2175293	877.5403442
Cluster_09213	572.37921	45.47755427	4026.051514	3975.405273	3835.774658	4513.192871	4251.625977
Cluster_09215	572.3949951	43.05006423	18207.73242	17484.57422	16841.85352	16981.7207	17834.00977
Cluster_09219	572.3946141	44.48507707	6668.695313	6882.325684	6535.716309	6946.931152	7014.773438
Cluster_09221	572.4014118	40.59881062	2614.096191	2841.384033	3008.003418	2981.62207	3313.380615
Cluster_09227	573.1261047	19.80726745	1102.093384	1171.46875	1050.643066	1114.474976	1071.324585
Cluster_09228	573.1994714	2.812584095	555.418396	548.1937866	626.0214844	896.6506348	813.9382324
Cluster_09229	573.2023841	2.814351819	555.418396	521.8358154	574.9694214	806.6165161	777.6108398
Cluster_09231	573.2663715	42.96184213	821.7814331	825.3240967	836.0119019	766.3584595	924.0028687
Cluster_09232	573.2668355	44.48689824	1323.025757	1238.922363	1253.222778	1161.434937	1220.363281
Cluster_09239	573.3980091	43.0004	5808.768555	4848.904297	5068.228516	5498.419434	5149.718262
Cluster_09241	573.4855392	43.37609999	2667.070313	2570.060791	2606.0896	2838.510986	2934.762451
Cluster_09242	573.4853177	42.4444745	1073.076416	1032.632202	1265.172363	1207.272827	1306.765869
Cluster_09244	574.2175834	15.24085111	2455.210205	2346.723145	2310.19751	2409.545898	2247.76123
Cluster_09247	574.2584752	26.17372569	1448.03772	1361.251709	1555.22229	1812.788208	1791.72168
Cluster_09248	574.2984988	20.26796353	5512.841797	5943.189453	5682.880371	5689.334961	5168.725586
Cluster_09249	574.2984988	20.26796353	5103.033691	5943.189453	5682.880371	5745.221191	5511.791504
Cluster_09254	574.407238	44.46013333	6023.327148	5369.460449	5603.299805	6113.489258	5822.037598
Cluster_09255	574.407238	44.48496749	6241.354492	6213.555176	6192.675781	6592.05957	6652.230469
Cluster_09256	574.4104274	45.87294534	3611.077881	3759.879395	3744.64502	4555.884766	4266.224609
Cluster_09257	574.410514	44.01658472	8124.500488	7994.029785	7476.603516	8554.197266	8209.929688
Cluster_09261	574.4257069	45.87027735	571.1405029	818.5097046	875.9224243	779.1363525	771.6901245
Cluster_09265	575.1254113	1.917899761	533.2767334	601.8656616	676.7748413	764.9365845	570.30896
Cluster_09270	575.282555	44.0139014	1620.511963	1662.321533	1426.602295	1361.986328	1482.095093
Cluster_09271	575.2819927	45.87247558	986.5631714	881.4633179	773.664978	980.6654053	899.1826172
Cluster_09273	575.2868091	44.01338906	1375.489258	1404.844116	1216.196533	1151.469482	1124.519043
Cluster_09285	575.5031226	42.23838356	1202.920532	1361.628174	1395.917358	1489.179932	1575.745972
Cluster_09295	576.3588638	14.01106571	1632.380005	2030.180054	2242.25708	2603.792969	2793.73584
Cluster_09300	576.4651419	44.10577194	3327.467285	2781.678223	4535.282715	3029.155518	3159.695313
Cluster_09305	577.1903408	18.11650149	5424.484863	6287.491699	5687.603516	5909.089355	6820.825684
Cluster_09306	577.2088222	25.26504467	680.5543213	614.1959229	653.0734253	767.8051147	890.0106812
Cluster_09308	577.2725793	28.28202665	779.0913696	706.2438354	602.8860474	642.7443848	710.5650635
Cluster_09309	577.3339434	10.53881231	7598.987305	8165.264648	7918.147949	7815.295898	8605.360352
Cluster_09310	577.3345044	45.47599904	2227.17334	2066.789551	1946.875	2686.337646	2627.628906
Cluster_09311	577.3339211	20.61590264	1518.153564	1858.2771	1917.807129	1981.395752	2078.016357
Cluster_09312	577.3500531	43.05041001	6275.411133	5930.871582	6131.98291	6527.341309	6443.33252
